date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
2016-12-11 00:00:00,2,4.7,41,11.4,6.9,3.5,0.2,102470,0
2016-12-12 00:00:00,8,0,12,13.3,6.7,2,0.8,102250,0
2016-12-13 00:00:00,8,0.1,14,13.9,10.1,6.9,0.2,102000,0
2016-12-14 00:00:00,2,3.9,37,11.5,10.1,6.3,0,101980,0
2016-12-15 00:00:00,7,0,12,10.5,8,4.5,0,101900,0
2016-12-16 00:00:00,8,0,12,7.9,9,7.4,0,102490,0
2016-12-17 00:00:00,9,0,12,7.5,5.8,3.8,0,103760,0
2016-12-18 00:00:00,8,0,12,7,6.8,6,0,103620,0
2016-12-19 00:00:00,8,0,12,9.8,5.8,4.5,0.8,102740,0
2016-12-20 00:00:00,5,3.6,36,12.1,6.7,3.6,0,102120,0
2016-12-21 00:00:00,8,0,12,10.7,8,4,0.4,101940,0
2016-12-22 00:00:00,1,3.9,37,11.5,6.7,2.7,0,102740,0
2016-12-23 00:00:00,6,0,12,11.5,7.3,3.1,1.4,102600,0
2016-12-24 00:00:00,4,0,12,13.5,8.2,5,0,102620,0
2016-12-25 00:00:00,8,0,12,8.6,10.2,6.8,1,102350,0
2016-12-26 00:00:00,3,4.5,40,6.8,7,5.4,0,103160,0
2016-12-27 00:00:00,1,4.2,39,8.1,2.8,-1.1,0,104380,0
2016-12-28 00:00:00,2,4.7,41,9.5,3,-2.2,0.2,104260,0
2016-12-29 00:00:00,0,5.4,45,4.8,3,-3.5,0.4,103740,0
2016-12-30 00:00:00,9,0,13,8.9,1.8,-1.1,0,103660,0
2016-12-31 00:00:00,8,0,13,10.1,4.6,0.4,0.4,103090,0
2017-01-01 00:00:00,8,0,13,5.5,7.5,4.8,6.4,101860,0
2017-01-02 00:00:00,1,5,44,5.8,3.6,1.8,0,102850,0
2017-01-03 00:00:00,3,2.5,32,8.6,1.4,-2.9,0.2,102820,0
2017-01-04 00:00:00,5,0,13,6.2,3.9,-0.9,0,102570,0
2017-01-05 00:00:00,1,5.3,46,8.3,1.9,-2.3,0,103440,0
2017-01-06 00:00:00,7,2,30,10.8,2.5,-3.2,6.4,103620,0
2017-01-07 00:00:00,8,0,13,9.8,6.2,1.5,0,103210,0
2017-01-08 00:00:00,8,0,13,9.9,8.7,7.5,1.4,103210,0
2017-01-09 00:00:00,7,0,14,10.1,8.7,7.5,3,101930,0
2017-01-10 00:00:00,5,1.4,27,11.2,6.1,2.1,0,101120,0
2017-01-11 00:00:00,6,1,24,6.8,8.3,5.4,0,101120,0
2017-01-12 00:00:00,8,0,14,6.5,5.8,4.9,15.6,100500,0
2017-01-13 00:00:00,4,1.5,29,5,3.5,0.5,0.2,100930,0
2017-01-14 00:00:00,4,0.7,23,9,2.2,-0.5,3.4,102030,0
2017-01-15 00:00:00,7,0,15,5.1,5,1,5.8,102280,0
2017-01-16 00:00:00,8,0,15,6.6,4.8,4.4,2.2,102770,0
2017-01-17 00:00:00,3,5.9,55,6,3.3,0,0,103590,0
2017-01-18 00:00:00,2,6.1,56,7.1,1.4,-3.3,0,103880,0
2017-01-19 00:00:00,1,4.7,50,7.3,2,-3,0,103720,0
2017-01-20 00:00:00,0,6.3,59,4.9,3,-1.2,0,103350,0
2017-01-21 00:00:00,0,6.2,59,6.8,1.9,-1.1,0,102810,0
2017-01-22 00:00:00,0,6.2,60,4.6,1.1,-4.5,0,102720,0
2017-01-23 00:00:00,7,0.4,23,9.5,0.2,-4.2,0.2,102840,0
2017-01-24 00:00:00,1,6.3,62,3.7,3.8,-2,0,102820,0
2017-01-25 00:00:00,8,0,17,1.5,0.9,-1.9,0.2,102770,0
2017-01-26 00:00:00,6,0,17,8.4,0.3,-0.9,0,102010,0
2017-01-27 00:00:00,6,0.6,26,10.7,3,-2.4,0,101070,0
2017-01-28 00:00:00,6,2.4,42,10,6.1,1.5,1,101010,0
2017-01-29 00:00:00,6,0,18,8.6,5.9,1.8,10.4,101170,0
2017-01-30 00:00:00,8,0,19,10.6,6.7,4.7,1,101090,0
2017-01-31 00:00:00,8,0,19,11.9,8.1,5.5,2.8,101290,0
2017-02-01 00:00:00,8,0.1,22,11.4,8.8,5.7,1.6,100660,0
2017-02-02 00:00:00,8,0,20,10.8,10.2,9.1,1.8,99720,0
2017-02-03 00:00:00,7,2,43,10,8.7,6.5,2.4,99480,0
2017-02-04 00:00:00,4,2.8,50,5.6,6,1.9,0.6,99730,0
2017-02-05 00:00:00,7,0,21,7.5,4.2,2.7,0,100360,0
2017-02-06 00:00:00,5,1.8,43,10.8,3.5,-0.5,7.4,101730,0
2017-02-07 00:00:00,7,4.8,66,5.2,5.8,0.8,0,101430,0
2017-02-08 00:00:00,8,0,22,2.7,4.4,3.6,0,102620,0
2017-02-09 00:00:00,8,0,22,2.3,2.4,2,0.4,102780,0
2017-02-10 00:00:00,8,0,23,2.7,1.8,1.3,1,102400,0
2017-02-11 00:00:00,8,0,23,6.1,1.6,0.6,0.8,102260,0
2017-02-12 00:00:00,8,0,24,10.5,3.4,0.7,0,102240,0
2017-02-13 00:00:00,2,7.6,91,12.9,6.2,1.9,0,102180,0
2017-02-14 00:00:00,5,1.3,44,11.8,7.6,2.3,0,102320,0
2017-02-15 00:00:00,7,0.1,28,12.3,8,4.1,1.4,102780,0
2017-02-16 00:00:00,6,2.5,57,13.5,8.6,4.8,0.2,102960,0
2017-02-17 00:00:00,5,4.1,72,12.9,10.3,7.1,0,102790,0
2017-02-18 00:00:00,5,3,63,12.9,9.2,5.6,0,102530,0
2017-02-19 00:00:00,6,0.9,43,18.1,8,3.1,0,102250,0
2017-02-20 00:00:00,6,2.2,58,13.6,13,7.9,1.6,101890,0
2017-02-21 00:00:00,8,0,28,14,11.7,9.8,0,101610,0
2017-02-22 00:00:00,8,0,28,11.2,12.3,10.6,2.2,100850,0
2017-02-23 00:00:00,7,3.3,71,9.8,10,8.8,0,99840,0
2017-02-24 00:00:00,2,5.6,92,10.7,6.2,2.7,0,101610,0
2017-02-25 00:00:00,8,0,30,12.7,7.8,4.8,1.4,101370,0
2017-02-26 00:00:00,8,0.3,38,9,10.4,8.2,7.4,100590,0
2017-02-27 00:00:00,7,0.8,47,8,8.2,7.4,6.6,99020,0
2017-02-28 00:00:00,4,4.6,88,9.3,4.4,0.8,1.4,98870,0
2017-03-01 00:00:00,7,0.1,39,11.7,6.2,3.2,0.6,99830,0
2017-03-02 00:00:00,3,6.9,121,11.5,8.3,4.9,1,100830,0
2017-03-03 00:00:00,7,0,36,12.3,8.2,4.8,5,99890,0
2017-03-04 00:00:00,6,4.1,97,11.2,9.6,6.8,1.6,98940,0
2017-03-05 00:00:00,7,2.3,77,10.7,8.3,5.4,3.2,99140,0
2017-03-06 00:00:00,5,5.1,110,12.1,6.6,2.5,0,100450,0
2017-03-07 00:00:00,7,5.7,117,14.9,8.1,4.1,2.2,101650,0
2017-03-08 00:00:00,8,0.4,51,16.9,10.5,6.1,0.6,101270,0
2017-03-09 00:00:00,6,7.8,141,12.6,12.8,8.8,0,102050,0
2017-03-10 00:00:00,8,0,40,17.3,9.4,6.2,0,102520,0
2017-03-11 00:00:00,7,2.4,85,12.2,12.9,8.6,0,101820,0
2017-03-12 00:00:00,8,0,41,15.5,10.8,9.4,3.2,101510,0
2017-03-13 00:00:00,2,8.9,158,14.8,10.7,5.9,0,102850,0
2017-03-14 00:00:00,6,0.7,61,18.1,10.9,7.1,0,103240,0
2017-03-15 00:00:00,3,8.3,156,12.5,13,7.9,0,103250,0
2017-03-16 00:00:00,5,0,44,12.1,9.1,5.7,0,102320,0
2017-03-17 00:00:00,6,3,100,14.7,8.1,4.1,0.4,101740,0
2017-03-18 00:00:00,8,0.1,50,16.1,10.8,7,0,101040,0
2017-03-19 00:00:00,8,0.5,61,12.8,13.8,11.6,0.8,100920,0
2017-03-20 00:00:00,6,0.6,64,12.6,11.7,10.6,1.2,100460,0
2017-03-21 00:00:00,3,7.7,160,11.3,8.2,3.7,0.6,100900,0
2017-03-22 00:00:00,6,3.1,107,11.7,7.9,4.5,5.2,100650,0
2017-03-23 00:00:00,6,1.8,89,13.5,8.5,5.3,0,101520,0
2017-03-24 00:00:00,5,4.3,125,15.4,10.1,6.7,0,102800,0
2017-03-25 00:00:00,0,11.5,206,16.2,9.9,4.4,0,102920,0
2017-03-26 00:00:00,2,8,172,16.2,10.8,5.3,0,102420,0
2017-03-27 00:00:00,3,8,174,17.5,11.2,6.3,0,102200,0
2017-03-28 00:00:00,6,6,152,15.2,11.3,5.1,0,102010,0
2017-03-29 00:00:00,7,0.1,57,21.7,13.1,10.9,0,102170,0
2017-03-30 00:00:00,4,4.9,141,17.2,16.6,11.5,0.2,101840,0
2017-03-31 00:00:00,4,4,130,16.1,14.1,11,0,101010,0
2017-04-01 00:00:00,6,4.7,141,16.5,12.2,8.2,0,100980,0
2017-04-02 00:00:00,2,10.9,216,17.4,11.6,6.6,0,102180,0
2017-04-03 00:00:00,2,9.9,207,14.9,10.7,4,0.2,102520,0
2017-04-04 00:00:00,8,0,56,15.4,11.8,8.7,0,102600,0
2017-04-05 00:00:00,2,9.9,210,17.7,10.3,5.2,0,103100,0
2017-04-06 00:00:00,1,12,235,17.9,11.8,5.9,0,103060,0
2017-04-07 00:00:00,0,12.1,238,20.9,11.8,5.6,0,102720,0
2017-04-08 00:00:00,0,12,239,25.4,12.8,4.8,0,102360,0
2017-04-09 00:00:00,1,12.1,241,13.8,16.5,7.6,0,102020,0
2017-04-10 00:00:00,5,5.7,166,16.7,11.1,8.4,0,102560,0
2017-04-11 00:00:00,2,12.1,245,17.1,11.2,5.7,0,102710,0
2017-04-12 00:00:00,5,5.1,161,15.4,11.4,5.8,0,101910,0
2017-04-13 00:00:00,4,5.6,169,15.3,10.6,5.8,0,101840,0
2017-04-14 00:00:00,8,0.8,89,15.7,10.8,6.4,0,101690,0
2017-04-15 00:00:00,6,4.5,156,16,12.3,9,0,101840,0
2017-04-16 00:00:00,6,3.9,147,12.5,10.9,5.8,0.6,102190,0
2017-04-17 00:00:00,7,0.3,77,13.2,10.2,7.8,0,102300,0
2017-04-18 00:00:00,2,10.5,238,14.5,8.9,4.6,0,103100,0
2017-04-19 00:00:00,4,11.8,255,15.7,8.9,3.3,0,103650,0
2017-04-20 00:00:00,7,3.5,145,15.7,10.8,5.9,0.4,103580,0
2017-04-21 00:00:00,7,0,66,17.3,11.5,7.3,0,103170,0
2017-04-22 00:00:00,4,5.4,177,16.8,12.9,8.6,0,102850,0
2017-04-23 00:00:00,5,7.6,209,13.6,11.9,7.1,0,102590,0
2017-04-24 00:00:00,6,2,122,11.8,9.2,4.8,0.2,101610,0
2017-04-25 00:00:00,3,8.9,228,11.1,6,0.3,0.2,101420,0
2017-04-26 00:00:00,4,5,175,11.1,6.7,2.2,1.4,101830,0
2017-04-27 00:00:00,5,4.9,174,15,5.8,0.6,0.2,101910,0
2017-04-28 00:00:00,8,1.4,112,16.7,11.2,7.3,0,101690,0
2017-04-29 00:00:00,6,2.1,128,18.1,10.9,5.1,0,101450,0
2017-04-30 00:00:00,6,1.5,116,14.3,13.4,8.7,1.4,100200,0
2017-05-01 00:00:00,6,3.2,150,18.4,11.2,8,1,100480,0
2017-05-02 00:00:00,4,5.3,186,12.3,12.7,6.9,0.2,101910,0
2017-05-03 00:00:00,8,0.1,79,14.9,9.9,7.5,1,102230,0
2017-05-04 00:00:00,8,0.3,87,16.9,12.1,9.2,0,102250,0
2017-05-05 00:00:00,5,8.6,236,15.5,12.4,8,0,102070,0
2017-05-06 00:00:00,7,1.4,118,18.7,12.4,9.4,0,101360,0
2017-05-07 00:00:00,5,6.7,211,12.1,13.6,8.4,0,102090,0
2017-05-08 00:00:00,7,0,74,14.9,9.8,7.5,0,102680,0
2017-05-09 00:00:00,5,5.6,197,19.2,10.7,6.5,0,102230,0
2017-05-10 00:00:00,1,13.1,299,22.5,12.1,5,0,100820,0
2017-05-11 00:00:00,5,2.4,142,20,14.8,7.2,2,99650,0
2017-05-12 00:00:00,6,4,173,19.6,16.2,12.4,0.6,99710,0
2017-05-13 00:00:00,6,4.8,187,20.9,15.6,11.6,3.2,100780,0
2017-05-14 00:00:00,4,8.1,238,20.9,16.4,11.8,0.4,101840,0
2017-05-15 00:00:00,8,0,77,25,15.2,9.6,0,102440,0
2017-05-16 00:00:00,7,4.4,182,17.7,19.2,13.5,14.8,102350,0
2017-05-17 00:00:00,8,0,78,16.5,16.4,15,18.6,101670,0
2017-05-18 00:00:00,7,3.9,175,16.2,13.1,9.6,9.8,101260,0
2017-05-19 00:00:00,7,2.2,143,16.7,12.9,9.7,0.4,101210,0
2017-05-20 00:00:00,5,6.6,220,20.7,11.7,6.7,0.4,101800,0
2017-05-21 00:00:00,3,12.7,305,24.9,14.7,8.6,0,102320,0
2017-05-22 00:00:00,3,9.7,266,21.3,18,11.1,0,101640,0
2017-05-23 00:00:00,4,4.1,181,26.3,16,10.7,0,102110,0
2017-05-24 00:00:00,1,11.1,286,27,19.4,12.6,0,102530,0
2017-05-25 00:00:00,1,12.8,309,27.8,20.5,14,0,102350,0
2017-05-26 00:00:00,0,14.3,,24,20.7,13.6,0,101760,0
2017-05-27 00:00:00,3,7.5,237,23.9,19.8,15.6,0,101400,0
2017-05-28 00:00:00,4,6.1,216,20.7,17.7,11.5,12.2,101760,0
2017-05-29 00:00:00,8,0,81,20.8,17.2,13.8,0.2,101240,0
2017-05-30 00:00:00,7,3,163,23,17.5,14.2,0,101560,0
2017-05-31 00:00:00,4,2.8,160,25.5,17.9,12.7,0,102220,0
2017-06-01 00:00:00,1,11.1,290,24.8,18.9,12.3,0,102070,0
2017-06-02 00:00:00,5,4.2,188,21.5,19.4,13.9,6.8,101590,0
2017-06-03 00:00:00,5,10.1,278,20.3,18.2,14.9,0,101460,0
2017-06-04 00:00:00,4,6.6,228,18.7,14.8,9.4,0,101610,0
2017-06-05 00:00:00,7,2.6,158,17.7,15.1,11.4,18.8,100700,0
2017-06-06 00:00:00,6,3,167,20.9,13.8,9.9,2.6,99580,0
2017-06-07 00:00:00,5,7.9,248,18,15.6,10.3,0.8,101110,0
2017-06-08 00:00:00,8,0,80,21.2,15.6,13.1,1,101000,0
2017-06-09 00:00:00,5,6.6,229,23.8,16.6,12,0,101130,0
2017-06-10 00:00:00,4,10.1,280,23.9,18.8,13.7,0,101640,0
2017-06-11 00:00:00,5,8.4,257,20.9,20.1,16.4,0,101410,0
2017-06-12 00:00:00,5,3.2,172,24.8,16.6,12.3,0,101750,0
2017-06-13 00:00:00,3,9.9,278,27.1,17.5,10.2,0,101960,0
2017-06-14 00:00:00,1,13.2,,25.1,20.4,13.6,0,101670,0
2017-06-15 00:00:00,2,12.4,,24.3,20,14.9,0,101490,0
2017-06-16 00:00:00,2,9.9,278,30.1,17.9,11.4,0,102390,0
2017-06-17 00:00:00,1,12.4,,31.7,22.4,14.6,0,102640,0
2017-06-18 00:00:00,2,10,280,32,24.5,17.3,0,102330,0
2017-06-19 00:00:00,1,10,280,31.4,25.5,19,0,101890,0
2017-06-20 00:00:00,1,11.1,295,34.5,25.4,19.3,0,101760,0
2017-06-21 00:00:00,1,12.5,,24.1,25.5,16.5,0,101430,0
2017-06-22 00:00:00,5,1.6,138,24.9,21.1,18.2,0,101210,0
2017-06-23 00:00:00,5,7.1,238,24.1,19,13.1,0,101600,0
2017-06-24 00:00:00,7,0.6,110,24.2,20.6,17.1,0,101360,0
2017-06-25 00:00:00,7,2.1,149,24.5,19.5,14.8,0,101250,0
2017-06-26 00:00:00,5,10.1,281,21.2,18.6,12.7,0,101380,0
2017-06-27 00:00:00,7,0.1,89,17.3,17.9,14.6,16.2,100670,0
2017-06-28 00:00:00,8,0,81,18.7,15.9,14.6,0,99790,0
2017-06-29 00:00:00,8,0.5,106,22,15.4,12.1,0,99650,0
2017-06-30 00:00:00,7,7,236,23.3,18,14,0.2,100450,0
2017-07-01 00:00:00,7,3.6,179,23.6,18.9,14.5,0.2,101570,0
2017-07-02 00:00:00,3,12.6,41,25.1,19,14.4,0,102070,0
2017-07-03 00:00:00,5,4.8,200,24.6,19.9,14.7,0,102050,0
2017-07-04 00:00:00,3,9.1,265,29.5,19,13.4,0,101990,0
2017-07-05 00:00:00,0,13.9,38,32.2,22,14.5,0,101820,0
2017-07-06 00:00:00,5,10.3,281,30.1,25.4,18.5,0,101410,0
2017-07-07 00:00:00,4,12,303,26.7,23.6,17,0,101590,0
2017-07-08 00:00:00,6,7.6,242,28.4,22.2,17.7,0,101810,0
2017-07-09 00:00:00,5,7,233,26.4,23.1,17.7,0,101270,0
2017-07-10 00:00:00,3,10.4,280,19.6,21.1,15.9,0,100850,0
2017-07-11 00:00:00,8,0,79,22.4,17.1,14.7,36.8,100920,0
2017-07-12 00:00:00,6,5.3,205,23.2,18.3,14.2,0,101500,0
2017-07-13 00:00:00,7,6.8,228,21.8,18.3,13.4,0,102160,0
2017-07-14 00:00:00,6,4.3,187,22.5,18.1,14.4,0,101990,0
2017-07-15 00:00:00,8,0,78,25.4,18.8,15.1,0.4,102190,0
2017-07-16 00:00:00,7,1.4,128,26.9,20.9,16.3,0.4,102260,0
2017-07-17 00:00:00,5,11.2,287,26.9,21.1,15.2,0,102300,0
2017-07-18 00:00:00,6,7.3,233,22.7,21.9,16.9,4.4,101620,0
2017-07-19 00:00:00,7,1.6,132,21.6,20.4,18.1,0.4,100610,0
2017-07-20 00:00:00,6,3,161,22.8,19.5,17.4,0,100790,0
2017-07-21 00:00:00,4,6.5,219,19.2,17.6,12.3,13.8,100840,0
2017-07-22 00:00:00,7,3.1,162,20.6,16.3,13.4,9.6,100800,0
2017-07-23 00:00:00,6,3.8,174,19.4,15.9,11.2,0.8,101140,0
2017-07-24 00:00:00,7,0.2,88,22.9,16.8,14.1,0,101410,0
2017-07-25 00:00:00,4,8.8,249,22.1,17.9,13,0.2,101570,0
2017-07-26 00:00:00,6,0.6,102,22.2,18.3,14.5,1.6,100780,0
2017-07-27 00:00:00,7,3.2,161,22.2,18.1,14,7,100670,0
2017-07-28 00:00:00,7,1.2,118,20.4,17.9,13.7,1.2,100830,0
2017-07-29 00:00:00,7,4,174,21.5,17.6,14.8,13.2,100760,0
2017-07-30 00:00:00,7,5.3,195,22.7,18.1,14.6,0,100590,0
2017-07-31 00:00:00,2,9.1,248,22.4,17.9,13.1,0,101140,0
2017-08-01 00:00:00,5,6.3,208,19.3,17.4,12.5,0.8,101460,0
2017-08-02 00:00:00,8,0,72,21.8,16.9,14.5,7.2,101190,0
2017-08-03 00:00:00,7,3.3,158,22.9,18.6,15.5,0,100710,0
2017-08-04 00:00:00,6,6.7,212,20.8,18.9,14.8,0,101130,0
2017-08-05 00:00:00,4,8.7,238,22.8,17.7,14.6,0.4,101690,0
2017-08-06 00:00:00,2,8.6,236,21.1,16.7,10.6,0,102190,0
2017-08-07 00:00:00,7,0.7,99,17,17.1,13.1,0.2,101730,0
2017-08-08 00:00:00,8,0.3,86,16.1,16,15,3.4,101150,0
2017-08-09 00:00:00,8,0,69,21,14.6,13,19.6,101590,0
2017-08-10 00:00:00,5,7.7,219,22.6,16.6,12.2,0,102320,0
2017-08-11 00:00:00,3,8.5,229,22.5,16.2,9.9,0,101900,0
2017-08-12 00:00:00,7,4.3,168,22.7,19.6,16.6,0,101590,0
2017-08-13 00:00:00,2,12.4,274,23.5,17.5,12.3,0,102100,0
2017-08-14 00:00:00,4,6.6,200,24.2,17.1,10.7,0,101720,0
2017-08-15 00:00:00,5,7.8,215,23.6,19.7,15.2,0,101540,0
2017-08-16 00:00:00,5,4.7,170,24.8,17.6,11.5,3.8,101880,0
2017-08-17 00:00:00,5,4.8,171,20.3,20.1,15.4,3.8,101130,0
2017-08-18 00:00:00,5,7.2,204,20.8,17.6,15,7,101110,0
2017-08-19 00:00:00,4,9,225,21.5,16.8,12.7,0,101720,0
2017-08-20 00:00:00,4,6.3,189,19.7,15.6,9.7,6.8,102320,0
2017-08-21 00:00:00,8,0,63,23.1,16.6,13.6,0,102130,0
2017-08-22 00:00:00,8,0.5,84,22.4,19.4,15.8,0.2,101860,0
2017-08-23 00:00:00,5,1.4,106,21.5,19.1,15.9,0,101360,0
2017-08-24 00:00:00,3,5.9,179,24,17.2,12.9,0,101700,0
2017-08-25 00:00:00,2,11.6,246,24.7,18.2,12.5,0,101720,0
2017-08-26 00:00:00,5,7.6,198,26.3,19.3,13.9,0,101620,0
2017-08-27 00:00:00,3,9.3,217,27.7,21.1,15.9,0,101830,0
2017-08-28 00:00:00,0,12,246,26.1,21.1,14.6,0,101740,0
2017-08-29 00:00:00,5,3.6,140,15.1,21.2,16.4,0.2,101340,0
2017-08-30 00:00:00,8,0.2,69,20.3,14.4,13.8,3.6,101340,0
2017-08-31 00:00:00,2,8.9,207,21.9,14.6,8.8,1.6,101720,0
2017-09-01 00:00:00,3,9.2,200,22,15.8,9.7,0,102150,0
2017-09-02 00:00:00,1,9.8,205,18.1,16,10,0,102180,0
2017-09-03 00:00:00,6,0.1,61,22.6,14.5,10.9,6.4,101330,0
2017-09-04 00:00:00,8,0.9,83,21.3,17.9,13.2,0.2,101180,0
2017-09-05 00:00:00,7,1.1,86,19.4,18.6,16,1.2,101380,0
2017-09-06 00:00:00,5,5,144,19.9,15.3,11.3,0,101890,0
2017-09-07 00:00:00,8,2.7,112,19.6,15.6,11.2,3.4,101400,0
2017-09-08 00:00:00,6,2.3,104,18.6,17.1,14.5,3.6,100110,0
2017-09-09 00:00:00,4,6.9,163,17.4,14.3,10,7.2,99790,0
2017-09-10 00:00:00,6,2.6,107,19.8,13,8.6,0.8,99850,0
2017-09-11 00:00:00,5,5,138,19.6,15.4,11.1,0.6,99430,0
2017-09-12 00:00:00,4,7.6,166,19,14.9,10.3,2.6,100400,0
2017-09-13 00:00:00,4,8.1,169,18.1,15.6,12.1,0,99900,0
2017-09-14 00:00:00,4,5.6,141,16.8,13,7.9,0,100810,0
2017-09-15 00:00:00,5,5.2,135,15.9,11.9,7.1,0.2,101310,0
2017-09-16 00:00:00,7,2.8,104,17.3,12.1,8.2,0.2,101180,0
2017-09-17 00:00:00,7,3.3,109,17.4,12.8,8.4,0.4,101380,0
2017-09-18 00:00:00,6,3.3,108,16.3,13.2,9.1,3.6,101760,0
2017-09-19 00:00:00,3,6.5,143,18.3,12.3,8.3,0,102140,0
2017-09-20 00:00:00,6,1,72,18,13.8,9.2,0,101880,0
2017-09-21 00:00:00,7,1.2,74,19,16,14,2.8,101570,0
2017-09-22 00:00:00,2,8.7,160,19.5,12.6,6.2,0,102140,0
2017-09-23 00:00:00,6,1.2,72,22.8,15.3,11.2,0,102160,0
2017-09-24 00:00:00,5,7.7,148,18.2,16.8,10.8,6.4,101930,0
2017-09-25 00:00:00,8,0,42,21.1,16.6,14.9,0,101960,0
2017-09-26 00:00:00,5,3.7,103,20.9,17.5,13.9,0,102210,0
2017-09-27 00:00:00,7,1.1,67,20.5,16.4,12,15.2,101940,0
2017-09-28 00:00:00,6,4.5,110,18.9,17.8,15,1.8,101810,0
2017-09-29 00:00:00,7,0.6,57,17.6,16.4,13.8,0.4,101600,0
2017-09-30 00:00:00,7,2.4,83,18.4,14.2,10.9,2,101640,0
2017-10-01 00:00:00,8,0,39,18.1,16.1,13.7,0,101090,0
2017-10-02 00:00:00,7,3.8,97,17.3,15.9,13.8,0,101330,0
2017-10-03 00:00:00,3,6.5,122,16.7,12.9,8.6,0,102270,0
2017-10-04 00:00:00,7,1.1,61,17.4,12.8,8.9,0.6,102200,0
2017-10-05 00:00:00,4,7.5,128,15.9,15.1,12.7,0,101760,0
2017-10-06 00:00:00,4,8,130,17.3,12.1,8.2,0,102570,0
2017-10-07 00:00:00,7,0,35,17.6,13.5,9.7,0.4,101820,0
2017-10-08 00:00:00,6,2.9,80,17.7,14.1,10.6,0,102000,0
2017-10-09 00:00:00,7,0.9,54,17,13.8,10,0,101890,0
2017-10-10 00:00:00,7,0.5,47,17.3,13.8,10.6,0,101520,0
2017-10-11 00:00:00,7,0.5,46,17.9,15.6,13.9,1,101140,0
2017-10-12 00:00:00,6,5.5,100,19.6,13.3,8.8,0,101990,0
2017-10-13 00:00:00,7,0,32,20,15.2,10.8,0,102210,0
2017-10-14 00:00:00,6,0.3,40,20.2,17.9,15.7,0,102380,0
2017-10-15 00:00:00,2,3.5,79,22.4,15.3,10.4,0,101820,0
2017-10-16 00:00:00,5,2.5,68,15,17,11.6,0,101600,0
2017-10-17 00:00:00,4,1.6,57,15.6,12.8,10.7,0.2,101880,0
2017-10-18 00:00:00,8,0,29,17.1,13.4,11.2,1.2,101180,0
2017-10-19 00:00:00,8,0,29,16.2,14.5,11.9,2.4,100380,0
2017-10-20 00:00:00,7,2.3,62,16.3,14.1,12,2.2,100400,0
2017-10-21 00:00:00,7,4.8,83,14.2,14.2,12,0.4,100230,0
2017-10-22 00:00:00,6,4.5,79,17,11.7,9.2,0,101300,0
2017-10-23 00:00:00,8,0,27,19.4,13.4,9.8,0.2,101770,0
2017-10-24 00:00:00,8,0.2,32,18.8,16.1,12.9,0.2,101800,0
2017-10-25 00:00:00,6,5.6,84,16,16.6,14.3,0,102040,0
2017-10-26 00:00:00,7,0,25,15.3,12.1,8.2,0.4,102490,0
2017-10-27 00:00:00,2,8.2,99,16.6,11.8,8.3,0,103270,0
2017-10-28 00:00:00,2,3,61,13.9,10.8,5.1,0,102630,0
2017-10-29 00:00:00,5,2.8,58,12.9,11.3,8.7,0,102320,0
2017-10-30 00:00:00,2,7.7,92,13.6,8,3.1,0,103080,0
2017-10-31 00:00:00,6,0.4,32,16,9.4,5.2,0,102620,0
2017-11-01 00:00:00,5,1.5,44,12.4,11.7,7.4,0.2,101930,0
2017-11-02 00:00:00,5,0.4,31,14.6,7.5,2.6,0,101600,0
2017-11-03 00:00:00,4,3.9,62,13.5,10.2,5.9,4.2,101360,0
2017-11-04 00:00:00,7,0.5,31,10.9,10.7,7.9,0.8,100500,0
2017-11-05 00:00:00,2,4.9,67,12.1,6.8,2.8,0,101480,0
2017-11-06 00:00:00,1,6.9,78,12.3,6.5,0.8,0.2,102500,0
2017-11-07 00:00:00,8,0,21,9.9,8.1,3.8,5.4,101790,0
2017-11-08 00:00:00,5,0.3,27,14.1,7.6,5.3,0,102260,0
2017-11-09 00:00:00,7,1,34,13.3,7.6,1.1,0,102370,0
2017-11-10 00:00:00,6,3.4,53,10.2,10.4,7.5,7.6,102000,0
2017-11-11 00:00:00,8,0.5,28,8.7,8.5,6.8,3,101200,0
2017-11-12 00:00:00,6,3.3,51,9.1,7.5,6.3,0,101250,0
2017-11-13 00:00:00,4,3.3,50,11.5,5.3,1.5,0.2,102570,0
2017-11-14 00:00:00,8,0,18,11.9,7.7,3.8,0.4,102400,0
2017-11-15 00:00:00,8,0,18,14.8,10.4,9,0,102420,0
2017-11-16 00:00:00,7,1.6,36,10.8,12.2,9.5,0.2,102350,0
2017-11-17 00:00:00,3,5.8,61,9.1,5.7,0.6,0,102920,0
2017-11-18 00:00:00,7,0,17,10.5,5.7,2.2,4,102310,0
2017-11-19 00:00:00,4,3.5,47,12.7,6.8,3,1.2,102350,0
2017-11-20 00:00:00,8,0,17,14.2,8.4,4.1,0.8,101590,0
2017-11-21 00:00:00,8,0.1,19,15.9,12.3,10.4,0,101000,0
2017-11-22 00:00:00,7,0.1,19,12,14.1,12.2,2.8,99790,0
2017-11-23 00:00:00,6,5.4,55,7.6,10.2,8.3,0,99750,0
2017-11-24 00:00:00,6,0.3,21,7.8,6.5,5.5,0,101060,0
2017-11-25 00:00:00,3,6.1,57,10.1,3.2,-1.3,0.2,101650,0
2017-11-26 00:00:00,2,5.3,52,10.2,5.5,1,2.4,102390,0
